INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
INT0 0,INT0 1,INT0 2,INT0 3,INT0 4,INT0 5,INT0 6,INT0 7,INT0 8,INT0 9,
